dimension,frequency,pct
mri_emb_827,47,0.94
mri_emb_893,47,0.94
mri_emb_355,46,0.92
mri_emb_553,46,0.92
mri_emb_670,46,0.92
mri_emb_721,46,0.92
mri_emb_777,46,0.92
mri_emb_139,45,0.9
mri_emb_233,45,0.9
mri_emb_234,45,0.9
mri_emb_236,45,0.9
mri_emb_298,45,0.9
mri_emb_34,45,0.9
mri_emb_494,45,0.9
mri_emb_535,45,0.9
mri_emb_59,45,0.9
mri_emb_635,45,0.9
mri_emb_712,45,0.9
mri_emb_863,45,0.9
mri_emb_115,44,0.88
mri_emb_261,44,0.88
mri_emb_297,44,0.88
mri_emb_42,44,0.88
mri_emb_449,44,0.88
mri_emb_752,44,0.88
mri_emb_788,44,0.88
mri_emb_87,44,0.88
mri_emb_887,44,0.88
mri_emb_151,43,0.86
mri_emb_267,43,0.86
mri_emb_401,43,0.86
mri_emb_439,43,0.86
mri_emb_499,43,0.86
mri_emb_691,43,0.86
mri_emb_701,43,0.86
mri_emb_89,43,0.86
mri_emb_868,42,0.84
mri_emb_248,41,0.82
mri_emb_263,41,0.82
mri_emb_282,41,0.82
mri_emb_393,41,0.82
mri_emb_699,41,0.82
mri_emb_830,41,0.82
mri_emb_730,41,0.82
mri_emb_135,40,0.8
mri_emb_225,40,0.8
mri_emb_346,40,0.8
mri_emb_82,40,0.8
mri_emb_950,40,0.8
mri_emb_158,39,0.78
mri_emb_347,39,0.78
mri_emb_411,39,0.78
mri_emb_46,39,0.78
mri_emb_705,39,0.78
mri_emb_152,38,0.76
mri_emb_240,38,0.76
mri_emb_245,38,0.76
mri_emb_51,38,0.76
mri_emb_403,37,0.74
mri_emb_546,36,0.72
mri_emb_67,36,0.72
mri_emb_902,36,0.72
mri_emb_207,36,0.72
mri_emb_128,35,0.7
mri_emb_147,35,0.7
mri_emb_382,35,0.7
mri_emb_677,35,0.7
mri_emb_121,35,0.7
mri_emb_390,35,0.7
mri_emb_623,34,0.68
mri_emb_457,34,0.68
mri_emb_159,34,0.68
mri_emb_307,33,0.66
mri_emb_525,33,0.66
mri_emb_569,33,0.66
mri_emb_343,33,0.66
mri_emb_126,32,0.64
mri_emb_763,32,0.64
mri_emb_711,32,0.64
mri_emb_231,32,0.64
mri_emb_130,31,0.62
mri_emb_311,31,0.62
mri_emb_333,31,0.62
mri_emb_359,31,0.62
mri_emb_61,31,0.62
mri_emb_879,31,0.62
mri_emb_959,31,0.62
mri_emb_33,31,0.62
mri_emb_358,30,0.6
mri_emb_897,30,0.6
mri_emb_515,29,0.58
mri_emb_634,29,0.58
mri_emb_774,29,0.58
mri_emb_244,29,0.58
mri_emb_160,29,0.58
mri_emb_22,28,0.56
mri_emb_44,28,0.56
mri_emb_802,28,0.56
mri_emb_371,27,0.54
mri_emb_716,27,0.54
mri_emb_919,27,0.54
mri_emb_785,27,0.54
mri_emb_363,26,0.52
mri_emb_269,25,0.5
mri_emb_38,25,0.5
mri_emb_286,25,0.5
mri_emb_335,25,0.5
mri_emb_372,25,0.5
mri_emb_505,25,0.5
mri_emb_473,25,0.5
mri_emb_539,24,0.48
mri_emb_733,24,0.48
mri_emb_112,24,0.48
mri_emb_243,24,0.48
mri_emb_429,24,0.48
mri_emb_113,24,0.48
mri_emb_136,23,0.46
mri_emb_254,23,0.46
mri_emb_208,23,0.46
mri_emb_658,23,0.46
mri_emb_1007,23,0.46
mri_emb_481,22,0.44
mri_emb_611,22,0.44
mri_emb_676,22,0.44
mri_emb_14,22,0.44
mri_emb_407,22,0.44
mri_emb_111,21,0.42
mri_emb_70,21,0.42
mri_emb_900,21,0.42
mri_emb_383,20,0.4
mri_emb_725,20,0.4
mri_emb_216,20,0.4
mri_emb_574,20,0.4
mri_emb_229,20,0.4
mri_emb_786,20,0.4
mri_emb_1001,20,0.4
mri_emb_479,19,0.38
mri_emb_537,19,0.38
mri_emb_672,19,0.38
mri_emb_771,19,0.38
mri_emb_391,19,0.38
mri_emb_490,19,0.38
mri_emb_366,18,0.36
mri_emb_702,18,0.36
mri_emb_941,18,0.36
mri_emb_354,18,0.36
mri_emb_251,18,0.36
mri_emb_434,18,0.36
mri_emb_25,18,0.36
mri_emb_192,17,0.34
mri_emb_412,17,0.34
mri_emb_855,17,0.34
mri_emb_877,17,0.34
mri_emb_369,17,0.34
mri_emb_120,17,0.34
mri_emb_242,17,0.34
mri_emb_849,17,0.34
mri_emb_224,16,0.32
mri_emb_989,16,0.32
mri_emb_824,16,0.32
mri_emb_888,16,0.32
mri_emb_35,16,0.32
mri_emb_727,16,0.32
mri_emb_10,15,0.3
mri_emb_186,15,0.3
mri_emb_508,15,0.3
mri_emb_715,15,0.3
mri_emb_979,15,0.3
mri_emb_467,15,0.3
mri_emb_573,15,0.3
mri_emb_545,15,0.3
mri_emb_504,15,0.3
mri_emb_708,14,0.28
mri_emb_903,14,0.28
mri_emb_16,14,0.28
mri_emb_870,14,0.28
mri_emb_728,14,0.28
mri_emb_1002,14,0.28
mri_emb_185,13,0.26
mri_emb_425,13,0.26
mri_emb_559,13,0.26
mri_emb_719,13,0.26
mri_emb_720,13,0.26
mri_emb_491,13,0.26
mri_emb_501,13,0.26
mri_emb_818,13,0.26
mri_emb_367,13,0.26
mri_emb_640,13,0.26
mri_emb_847,13,0.26
mri_emb_384,12,0.24
mri_emb_6,12,0.24
mri_emb_62,12,0.24
mri_emb_78,12,0.24
mri_emb_908,12,0.24
mri_emb_230,12,0.24
mri_emb_820,12,0.24
mri_emb_228,12,0.24
mri_emb_513,12,0.24
mri_emb_915,12,0.24
mri_emb_350,12,0.24
mri_emb_131,12,0.24
mri_emb_395,12,0.24
mri_emb_845,11,0.22
mri_emb_15,11,0.22
mri_emb_682,11,0.22
mri_emb_169,11,0.22
mri_emb_866,11,0.22
mri_emb_582,11,0.22
mri_emb_614,11,0.22
mri_emb_170,10,0.2
mri_emb_219,10,0.2
mri_emb_232,10,0.2
mri_emb_890,10,0.2
mri_emb_690,10,0.2
mri_emb_47,10,0.2
mri_emb_965,10,0.2
mri_emb_29,9,0.18
mri_emb_39,9,0.18
mri_emb_426,9,0.18
mri_emb_957,9,0.18
mri_emb_157,9,0.18
mri_emb_619,9,0.18
mri_emb_884,9,0.18
mri_emb_775,9,0.18
mri_emb_794,9,0.18
mri_emb_399,9,0.18
mri_emb_376,9,0.18
mri_emb_364,9,0.18
mri_emb_570,9,0.18
mri_emb_145,9,0.18
mri_emb_258,9,0.18
mri_emb_643,9,0.18
mri_emb_37,8,0.16
mri_emb_408,8,0.16
mri_emb_492,8,0.16
mri_emb_988,8,0.16
mri_emb_770,8,0.16
mri_emb_958,8,0.16
mri_emb_506,8,0.16
mri_emb_556,8,0.16
mri_emb_253,8,0.16
mri_emb_400,8,0.16
mri_emb_781,8,0.16
mri_emb_470,8,0.16
mri_emb_521,8,0.16
mri_emb_746,8,0.16
mri_emb_265,7,0.14
mri_emb_592,7,0.14
mri_emb_1,7,0.14
mri_emb_474,7,0.14
mri_emb_778,7,0.14
mri_emb_2,7,0.14
mri_emb_755,7,0.14
mri_emb_621,7,0.14
mri_emb_714,7,0.14
mri_emb_252,7,0.14
mri_emb_107,7,0.14
mri_emb_636,7,0.14
mri_emb_765,7,0.14
mri_emb_871,7,0.14
mri_emb_768,7,0.14
mri_emb_292,7,0.14
mri_emb_601,7,0.14
mri_emb_53,7,0.14
mri_emb_497,7,0.14
mri_emb_206,6,0.12
mri_emb_256,6,0.12
mri_emb_270,6,0.12
mri_emb_496,6,0.12
mri_emb_767,6,0.12
mri_emb_904,6,0.12
mri_emb_809,6,0.12
mri_emb_862,6,0.12
mri_emb_418,6,0.12
mri_emb_694,6,0.12
mri_emb_880,6,0.12
mri_emb_952,6,0.12
mri_emb_98,6,0.12
mri_emb_365,6,0.12
mri_emb_1008,6,0.12
mri_emb_707,6,0.12
mri_emb_436,6,0.12
mri_emb_930,6,0.12
mri_emb_435,6,0.12
mri_emb_202,6,0.12
mri_emb_543,6,0.12
mri_emb_414,6,0.12
mri_emb_396,6,0.12
mri_emb_58,6,0.12
mri_emb_370,5,0.1
mri_emb_736,5,0.1
mri_emb_798,5,0.1
mri_emb_608,5,0.1
mri_emb_316,5,0.1
mri_emb_198,5,0.1
mri_emb_850,5,0.1
mri_emb_562,5,0.1
mri_emb_80,5,0.1
mri_emb_462,5,0.1
mri_emb_326,5,0.1
mri_emb_149,5,0.1
mri_emb_859,5,0.1
mri_emb_810,5,0.1
mri_emb_549,5,0.1
mri_emb_627,5,0.1
mri_emb_0,5,0.1
mri_emb_83,5,0.1
mri_emb_982,5,0.1
mri_emb_259,5,0.1
mri_emb_970,5,0.1
mri_emb_507,5,0.1
mri_emb_144,4,0.08
mri_emb_534,4,0.08
mri_emb_571,4,0.08
mri_emb_661,4,0.08
mri_emb_789,4,0.08
mri_emb_314,4,0.08
mri_emb_214,4,0.08
mri_emb_896,4,0.08
mri_emb_164,4,0.08
mri_emb_976,4,0.08
mri_emb_596,4,0.08
mri_emb_638,4,0.08
mri_emb_754,4,0.08
mri_emb_211,4,0.08
mri_emb_458,4,0.08
mri_emb_895,4,0.08
mri_emb_17,4,0.08
mri_emb_876,4,0.08
mri_emb_385,4,0.08
mri_emb_622,4,0.08
mri_emb_360,4,0.08
mri_emb_766,4,0.08
mri_emb_792,4,0.08
mri_emb_806,4,0.08
mri_emb_832,4,0.08
mri_emb_397,4,0.08
mri_emb_579,4,0.08
mri_emb_613,4,0.08
mri_emb_675,4,0.08
mri_emb_697,4,0.08
mri_emb_590,4,0.08
mri_emb_931,4,0.08
mri_emb_758,4,0.08
mri_emb_648,4,0.08
mri_emb_961,4,0.08
mri_emb_203,4,0.08
mri_emb_790,3,0.06
mri_emb_743,3,0.06
mri_emb_77,3,0.06
mri_emb_853,3,0.06
mri_emb_990,3,0.06
mri_emb_993,3,0.06
mri_emb_461,3,0.06
mri_emb_683,3,0.06
mri_emb_274,3,0.06
mri_emb_1017,3,0.06
mri_emb_568,3,0.06
mri_emb_898,3,0.06
mri_emb_657,3,0.06
mri_emb_834,3,0.06
mri_emb_392,3,0.06
mri_emb_181,3,0.06
mri_emb_453,3,0.06
mri_emb_1019,3,0.06
mri_emb_526,3,0.06
mri_emb_156,3,0.06
mri_emb_266,3,0.06
mri_emb_852,3,0.06
mri_emb_933,3,0.06
mri_emb_937,3,0.06
mri_emb_322,3,0.06
mri_emb_538,3,0.06
mri_emb_617,3,0.06
mri_emb_325,3,0.06
mri_emb_260,3,0.06
mri_emb_55,3,0.06
mri_emb_738,3,0.06
mri_emb_626,3,0.06
mri_emb_894,3,0.06
mri_emb_828,3,0.06
mri_emb_96,3,0.06
mri_emb_920,3,0.06
mri_emb_600,3,0.06
mri_emb_913,3,0.06
mri_emb_935,2,0.04
mri_emb_101,2,0.04
mri_emb_362,2,0.04
mri_emb_668,2,0.04
mri_emb_69,2,0.04
mri_emb_773,2,0.04
mri_emb_91,2,0.04
mri_emb_918,2,0.04
mri_emb_938,2,0.04
mri_emb_969,2,0.04
mri_emb_305,2,0.04
mri_emb_386,2,0.04
mri_emb_84,2,0.04
mri_emb_476,2,0.04
mri_emb_737,2,0.04
mri_emb_589,2,0.04
mri_emb_56,2,0.04
mri_emb_906,2,0.04
mri_emb_464,2,0.04
mri_emb_837,2,0.04
mri_emb_285,2,0.04
mri_emb_997,2,0.04
mri_emb_205,2,0.04
mri_emb_528,2,0.04
mri_emb_304,2,0.04
mri_emb_57,2,0.04
mri_emb_171,2,0.04
mri_emb_241,2,0.04
mri_emb_650,2,0.04
mri_emb_986,2,0.04
mri_emb_706,2,0.04
mri_emb_1004,2,0.04
mri_emb_478,2,0.04
mri_emb_742,2,0.04
mri_emb_1023,2,0.04
mri_emb_874,2,0.04
mri_emb_921,2,0.04
mri_emb_831,2,0.04
mri_emb_26,2,0.04
mri_emb_7,2,0.04
mri_emb_90,2,0.04
mri_emb_190,2,0.04
mri_emb_985,2,0.04
mri_emb_1018,2,0.04
mri_emb_153,2,0.04
mri_emb_813,2,0.04
mri_emb_929,2,0.04
mri_emb_956,2,0.04
mri_emb_671,2,0.04
mri_emb_759,2,0.04
mri_emb_357,2,0.04
mri_emb_595,2,0.04
mri_emb_313,2,0.04
mri_emb_928,1,0.02
mri_emb_416,1,0.02
mri_emb_892,1,0.02
mri_emb_21,1,0.02
mri_emb_485,1,0.02
mri_emb_764,1,0.02
mri_emb_688,1,0.02
mri_emb_161,1,0.02
mri_emb_1012,1,0.02
mri_emb_271,1,0.02
mri_emb_446,1,0.02
mri_emb_586,1,0.02
mri_emb_973,1,0.02
mri_emb_189,1,0.02
mri_emb_981,1,0.02
mri_emb_527,1,0.02
mri_emb_753,1,0.02
mri_emb_945,1,0.02
mri_emb_585,1,0.02
mri_emb_1009,1,0.02
mri_emb_629,1,0.02
mri_emb_748,1,0.02
mri_emb_250,1,0.02
mri_emb_419,1,0.02
mri_emb_472,1,0.02
mri_emb_669,1,0.02
mri_emb_978,1,0.02
mri_emb_1016,1,0.02
mri_emb_724,1,0.02
mri_emb_825,1,0.02
mri_emb_808,1,0.02
mri_emb_220,1,0.02
mri_emb_557,1,0.02
mri_emb_703,1,0.02
mri_emb_723,1,0.02
mri_emb_277,1,0.02
mri_emb_463,1,0.02
mri_emb_524,1,0.02
mri_emb_605,1,0.02
mri_emb_693,1,0.02
mri_emb_127,1,0.02
mri_emb_172,1,0.02
mri_emb_966,1,0.02
mri_emb_239,1,0.02
mri_emb_294,1,0.02
mri_emb_212,1,0.02
mri_emb_12,1,0.02
mri_emb_547,1,0.02
mri_emb_1011,1,0.02
mri_emb_612,1,0.02
mri_emb_948,1,0.02
mri_emb_747,1,0.02
mri_emb_819,1,0.02
mri_emb_519,1,0.02
mri_emb_954,1,0.02
mri_emb_633,1,0.02
mri_emb_751,1,0.02
mri_emb_914,1,0.02
mri_emb_762,1,0.02
mri_emb_518,1,0.02
mri_emb_984,1,0.02
mri_emb_327,1,0.02
mri_emb_374,1,0.02
mri_emb_907,1,0.02
mri_emb_1003,1,0.02
mri_emb_673,1,0.02
mri_emb_793,1,0.02
mri_emb_194,1,0.02
mri_emb_757,1,0.02
mri_emb_911,1,0.02
mri_emb_341,1,0.02
mri_emb_686,1,0.02
mri_emb_1013,1,0.02
mri_emb_301,1,0.02
mri_emb_406,1,0.02
mri_emb_912,1,0.02
mri_emb_502,1,0.02
